State,State_Code,County,County_Code,Payam,Payam_Code,Facility_Name,Type,Facilities_Code,Latitude,Longitude,COUNT
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Nyieth PHCU,PHCU,"81020204","8.93479","27.82472","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Akuac PHCU ,PHCU,"81020205","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Ajuaja PHCU,PHCU,"81020206","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Awan lol PHCU,PHCU,"81020207","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Makuei Awan PHCU,PHCU,"81020208","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Agaldit PHCU,PHCU,"81020209","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Adubul Phcu,PHCU,"81020210","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Bulic  Awan PHCU,PHCU,"81020211","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Alek North,SS080203,Mayom PHCU,PHCU,"81020301","9.01653","27.92304","1"
Warrap,SS08,Gogrial West,SS0802,Alek North,SS080203,Mankuac PHCU ,PHCU,"81020302","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Alek South,SS080204,Alek PHCC,PHCC,"81020401","8.66394","28.14856","1"
Warrap,SS08,Gogrial West,SS0802,Alek South,SS080204,Atuk Kuel PHCU,PHCU,"81020402","8.64406","27.99594","1"
Warrap,SS08,Gogrial West,SS0802,Alek South,SS080204,Pajokbeek PHCU,PHCU,"81020403","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Alek West,SS080205,Keet PHCU,PHCU,"81020501","8.81848","28.07093","1"
Warrap,SS08,Gogrial West,SS0802,Alek West,SS080205,Nyokthiang PHCU,PHCU,"81020502","8.59416","28.121267","1"
Warrap,SS08,Gogrial West,SS0802,Gogrial,SS080206,Gogrial PHCC,PHCC,"81020601","8.52683","28.10014","1"
Warrap,SS08,Gogrial West,SS0802,Gogrial,SS080206,Maluil Ajak PHCU,PHCU,"81020602","8.52884","27.97612","1"
Warrap,SS08,Gogrial West,SS0802,Gogrial,SS080206,Mandeng PHCU,PHCU,"81020603","8.5745","27.96674","1"
Warrap,SS08,Gogrial West,SS0802,Gogrial,SS080206,Riangagany PHCU,PHCU,"81020604","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Agei PHCU,PHCU,"81020701","8.2462","27.9813","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Ajiep PHCU,PHCU,"81020702","8.26555","28.08942","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Kuajok Hospital,Hospital,"81020703","8.29658","27.98236","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Malek PHCU,PHCU,"81020704","8.3708","28.0224","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Malualmonyjoc PHCU,PHCU,"81020705","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Mayen Gumel PHCC,PHCC,"81020706","8.45276","28.120064","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Kuajok Police PHCC,PHCC,"81020707","8.29841","27.985","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Kuajok Prison PHCC,PHCC,"81020708","8.30554","27.97337","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Lukluk PHCU,PHCU,"81020709","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Mangar PHCU,PHCU,"81020710","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Anyuat PHCU,PHCU,"81020711","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac North,SS080207,Barpuot Military PHCU,PHCU,"81020712","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac South,SS080208,Thurnyior PHCU,PHCU,"81020802","8.14492","28.13195","1"
Warrap,SS08,Gogrial West,SS0802,Kuac South,SS080208,Wachleeth PHCU,PHCU,"81020803","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac South,SS080208,Adet PHCC ,PHCC,"81020804","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac South,SS080208,Paweny PHCC,PHCC,"81020805","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac South,SS080208,Mabior Athuot PHCU,PHCU,"81020806","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac South,SS080208,Wundong PHCU,PHCU,"81020807","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac South,SS080208,Wunkuel PHCU,PHCU,"81020808","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Kuac South,SS080208,Magai PHCU,PHCU,"81020809","8.10439","28.00818","1"
Warrap,SS08,Gogrial West,SS0802,Riau,SS080209,Pakor PHCU,PHCU,"81020901","8.93477","28.11781","1"
Warrap,SS08,Gogrial West,SS0802,Riau,SS080209,Panliet PHCU,PHCU,"81020902","8.84237","28.25539","1"
Warrap,SS08,Gogrial West,SS0802,Riau,SS080209,Anguorth PHCU,PHCU,"81020903","8.77675","28.20044","1"
Warrap,SS08,Gogrial East,SS0801,Nyang,SS080101,Awut-Wut PHCU,PHCU,"81030101","8.59385","28.61432","1"
Warrap,SS08,Gogrial East,SS0801,Nyang,SS080101,Mayien Jur PHCU,PHCU,"81030102","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon East,SS080102,Angernger PHCU,PHCU,"81030201","8.37118","28.4263","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon East,SS080102,Mayom-Bioung PHCU,PHCU,"81030202","8.23418","28.59403","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon East,SS080102,Yiik Adoor PHCU,PHCU,"81030203","8.24721","28.46353","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon East,SS080102,Wunlit PHCU,PHCU,"81030204","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon East,SS080102,Apiath PHCU,PHCU,"81030205","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon East,SS080102,Manyang Akook PHCU,PHCU,"81030206","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon West,SS080103,Luonyaker PHCC,PHCC,"81030301","8.22963","28.38975","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon West,SS080103,Matiel PHCU,PHCU,"81030302","8.14511","28.22859","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon West,SS080103,Mayien Rual PHCU,PHCU,"81030303","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Pathuon West,SS080103,Manyang PHCU,PHCU,"81030304","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Toch East,SS080104,Lietnhom DTC PHCC,PHCC,"81030401","8.59759","28.4726","1"
Warrap,SS08,Gogrial East,SS0801,Toch East,SS080104,Maliai PHCU,PHCU,"81030402","8.39322","28.54096","1"
Warrap,SS08,Gogrial East,SS0801,Toch East,SS080104,Ruot PHCU,PHCU,"81030403","8.40758","28.46314","1"
Warrap,SS08,Gogrial East,SS0801,Toch North,SS080105,Ajogo PHCU,PHCU,"81030501","8.70715","28.4252","1"
Warrap,SS08,Gogrial East,SS0801,Toch North,SS080105,Majak-Nyuom PHCU,PHCU,"81030502","8.72579","28.5307","1"
Warrap,SS08,Gogrial East,SS0801,Toch North,SS080105,Mangol PHCU,PHCU,"81030503","8.8248","28.54204","1"
Warrap,SS08,Gogrial East,SS0801,Toch North,SS080105,Mayom Chol PHCU,PHCU,"81030504","8.41054","28.40509","1"
Warrap,SS08,Gogrial East,SS0801,Toch North,SS080105,Malual Kuel PHCU,PHCU,"81030505","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Toch North,SS080105,Apiath PHCU,PHCU,"81030506","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Toch North,SS080105,Mabior Tiit PHCU,PHCU,"81030507","0","0","1"
Warrap,SS08,Gogrial East,SS0801,Toch West,SS080106,Panacier PHCU,PHCU,"81030601","8.615566","28.361063","1"
Warrap,SS08,Gogrial East,SS0801,Toch West,SS080106,Pinydit PHCU,PHCU,"81030602","8.41557","28.34449","1"
Warrap,SS08,Tonj North,SS0804,Akop,SS080401,Akop Hospital,Hospital,"81040101","8.35847","29.16467","1"
Warrap,SS08,Tonj North,SS0804,Akop,SS080401,Athieng-Pool PHCU,PHCU,"81040102","8.34729","29.07253","1"
Warrap,SS08,Tonj North,SS0804,Alabek,SS080402,Alabek County Hospital,Hospital,"81040201","8.53458","28.92701","1"
Warrap,SS08,Tonj North,SS0804,Alabek,SS080402,Majak Lou PHCU,PHCU,"81040202","8.61007","28.84451","1"
Warrap,SS08,Tonj North,SS0804,Aliek,SS080403,Aliek PHCC,PHCC,"81040301","8.39527","28.6873","1"
Warrap,SS08,Tonj North,SS0804,Aliek,SS080403,Rorkou PHCU,PHCU,"81040302","0","0","1"
Warrap,SS08,Tonj North,SS0804,Awuul,SS080404,Aporlang PHCU,PHCU,"81040401","8.14527","28.54036","1"
Warrap,SS08,Tonj North,SS0804,Awuul,SS080404,Awul PHCU,PHCU,"81040402","8.18881","28.73599","1"
Warrap,SS08,Tonj North,SS0804,Awuul,SS080404,Pagakdit PHCU,PHCU,"81040403","7.99254","28.4979","1"
Warrap,SS08,Tonj North,SS0804,Awuul,SS080404,Warrap PHCC,PHCC,"81040404","8.08953","28.63808","1"
Warrap,SS08,Tonj North,SS0804,Kirik,SS080405,Kirrik PHCU,PHCU,"81040601","7.88546","28.81618","1"
Warrap,SS08,Tonj North,SS0804,Kirik,SS080405,Madhiath PHCU,PHCU,"81040602","0","0","1"
Warrap,SS08,Tonj North,SS0804,Manloor,SS080406,Fareksika PHCU,PHCU,"81040701","0","0","1"
Warrap,SS08,Tonj North,SS0804,Manloor,SS080406,Pankot PHCU,PHCU,"81040702","8.122323","28.393121","1"
Warrap,SS08,Tonj North,SS0804,Manloor,SS080406,Rumakeen PHCU,PHCU,"81040703","0","0","1"
Warrap,SS08,Tonj North,SS0804,Manloor,SS080406,Akurbiok  PHCU,PHCU,"81040704","8.08752","28.45827","1"
Warrap,SS08,Tonj North,SS0804,Manloor,SS080406,Makuok PHCU,PHCU,"81040705","0","0","1"
Warrap,SS08,Tonj North,SS0804,Marial-Lou,SS080407,Marial Lou Hospita,Hospital,"81040801","8.043411","29.189478","1"
Warrap,SS08,Tonj North,SS0804,Marial-Lou,SS080407,St. Daniel Comboni Hospital,Hospital,"81040802","8.03284","29.18271","1"
Warrap,SS08,Tonj North,SS0804,Pagol,SS080408,Lurchuk PHCU,PHCU,"81040901","7.83118","28.44726","1"
Warrap,SS08,Tonj North,SS0804,Pagol,SS080408,Pagol PHCU,PHCU,"81040902","7.69988","28.5802","1"
Warrap,SS08,Tonj North,SS0804,Rual-Bet,SS080409,Rualbet PHCU,PHCU,"81041001","8.11706","28.94149","1"
Warrap,SS08,Tonj North,SS0804,Rual-Bet,SS080409,Wunthilik PHCU,PHCU,"81041002","0","0","1"
Warrap,SS08,Tonj East,SS0803,Ananatak,SS080301,Ananatak PHCU,PHCU,"81050101","7.732197","29.025414","1"
Warrap,SS08,Tonj East,SS0803,Ananatak,SS080301,Ngapagok DTC PHCC,PHCC,"81050102","7.84595","29.09491","1"
Warrap,SS08,Tonj East,SS0803,Ananatak,SS080301,Ngapanet PHCU,PHCU,"81050103","0","0","1"
Warrap,SS08,Tonj East,SS0803,Ananatak,SS080301,Mariik PHCU,PHCU,"81050104","0","0","1"
Warrap,SS08,Tonj East,SS0803,Makuac,SS080302,Makuac PHCU,PHCU,"81050201","7.98747","29.4768","1"
Warrap,SS08,Tonj East,SS0803,Makuac,SS080302,Aliet PHCU,PHCU,"81050202","0","0","1"
Warrap,SS08,Tonj East,SS0803,Makuac,SS080302,Payii PHCU,PHCU,"81050203","0","0","1"
Warrap,SS08,Tonj East,SS0803,Malualcum,SS080303,Kacuat PHCU,PHCU,"81050301","7.94678","29.17935","1"
Warrap,SS08,Tonj East,SS0803,Malualcum,SS080303,Palubook PHCU,PHCU,"81050302","0","0","1"
Warrap,SS08,Tonj East,SS0803,Malualcum,SS080303,Malual Chum PHCU,PHCU,"81050303","0","0","1"
Warrap,SS08,Tonj East,SS0803,Maparah,SS080304,Mapara PHCU,PHCU,"81050401","7.93826","29.40399","1"
Warrap,SS08,Tonj East,SS0803,Mayen,SS040505,Mayen Ador PHCU,PHCU,"81050501","7.838167","29.2725","1"
Warrap,SS08,Tonj East,SS0803,Pagor,SS040206,Pagor PHCU,PHCU,"81050601","0","0","1"
Warrap,SS08,Tonj East,SS0803,Palal,SS080307,Akier PHCU,PHCU,"81050701","7.65324","28.88811","1"
Warrap,SS08,Tonj East,SS0803,Palal,SS080307,Palal PHCU,PHCU,"81050702","7.71686","28.94012","1"
Warrap,SS08,Tonj East,SS0803,Paliang,SS080308,Paliang PHCU,PHCU,"81050801","7.97757","29.31542","1"
Warrap,SS08,Tonj East,SS0803,Paliang,SS080308,Rumabuth Hospital,Hospital,"81050802","7.971667","29.285","1"
Warrap,SS08,Tonj East,SS0803,Paliang,SS080308,Wuncuei PHCU,PHCU,"81050803","8.01639","29.44762","1"
Warrap,SS08,Tonj East,SS0803,Paliang,SS080308,Romich PHCC,PHCC,"81050804","0","0","1"
Warrap,SS08,Tonj East,SS0803,Paweng,SS080310,Kuelcuk PHCU,PHCU,"81051001","8.04948","29.30799","1"
Warrap,SS08,Tonj East,SS0803,Paweng,SS080310,Paweng PHCC,PHCC,"81051002","8.059667","29.422667","1"
Warrap,SS08,Tonj East,SS0803,Paweng,SS080310,Nyingor PHCU,PHCU,"81051003","0","0","1"
Warrap,SS08,Tonj East,SS0803,Wun-Liit,SS080311,Wunlit PHCU,PHCU,"81051101","7.84217","29.23152","1"
Warrap,SS08,Tonj East,SS0803,Wun-Liit,SS080311,Pagak PHCU,PHCU,"81051102","0","0","1"
Warrap,SS08,Tonj East,SS0803,Wun-Liit,SS080311,Palaam PHCU,PHCU,"81051103","7.75252","29.17889","1"
Warrap,SS08,Tonj South,SS0805,Jak,SS080501,Jak PHCU,PHCU,"81060101","7.66649","28.70149","1"
Warrap,SS08,Tonj South,SS0805,Jak,SS080501,Malith Arop PHCU,PHCU,"81060102","7.73784","28.6568","1"
Warrap,SS08,Tonj South,SS0805,Jak,SS080501,Jak Ameeth PHCU,PHCU,"81060103","7.6876","28.64956","1"
Warrap,SS08,Tonj South,SS0805,Thiet,SS080503,Panakdit PHCU,PHCU,"81060201","7.69809","28.7701","1"
Warrap,SS08,Tonj South,SS0805,Thiet,SS080503,Thiet Hospital,Hospital,"81060202","7.60818","28.81046","1"
Warrap,SS08,Tonj South,SS0805,Thiet,SS080503,Angondong PHCU,PHCU,"81060203","7.76083","28.75206","1"
Warrap,SS08,Tonj South,SS0805,Manyang-Ngok,SS080502,Manyiel-Thony PHCU,PHCU,"81060301","7.38818","28.97801","1"
Warrap,SS08,Tonj South,SS0805,Manyang-Ngok,SS080502,Akon Cok PHCU,PHCU,"81060302","0","0","1"
Warrap,SS08,Tonj South,SS0805,Manyang-Ngok,SS080502,Chuol Akol PHCU,PHCU,"81060303","0","0","1"
Warrap,SS08,Tonj South,SS0805,Wath-Alel,SS080505,Mabior yar PHCU,PHCU,"81060401","7.48179","28.78437","1"
Warrap,SS08,Tonj South,SS0805,Wath-Alel,SS080505,Pawel PHCU,PHCU,"81060402","7.56307","28.72435","1"
Warrap,SS08,Tonj South,SS0805,Wath-Alel,SS080505,Wanh Alel PHCU,PHCU,"81060403","7.48415","28.84859","1"
Warrap,SS08,Tonj South,SS0805,Wath-Alel,SS080505,Machar Ayuel PHCU,PHCU,"81060404","7.61121","28.60901","1"
Warrap,SS08,Tonj South,SS0805,Wath-Alel,SS080505,Aguath PHCU,PHCU,"81060405","0","0","1"
Warrap,SS08,Tonj South,SS0805,Tonj,SS080504,Aguka PHCU,PHCU,"81060501","6.97993","28.71626","1"
Warrap,SS08,Tonj South,SS0805,Tonj,SS080504,Indeed Truth PHCC,PHCC,"81060502","7.27806","28.6838","1"
Warrap,SS08,Tonj South,SS0805,Tonj,SS080504,Malual Muok PHCU,PHCU,"81060503","7.3994","28.74102","1"
Warrap,SS08,Tonj South,SS0805,Tonj,SS080504,Tonj Don Bosco TB PHCU,PHCU,"81060504","7.27221","28.67861","1"
Warrap,SS08,Tonj South,SS0805,Tonj,SS080504,Tonj Civil Hospital,Hospital,"81060505","7.2767","28.67984","1"
Warrap,SS08,Tonj South,SS0805,Tonj,SS080504,Bap Chok PHCU,PHCU,"81060506","0","0","1"
Warrap,SS08,Tonj South,SS0805,Tonj,SS080504,Kilo Seven (7) PHCU,PHCU,"81060507","6.94894","28.74148","1"
Warrap,SS08,Tonj South,SS0805,Tonj,SS080504,Tonj Prison PHCU,PHCU,"81060508","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Ariath,SS050301,Arieth PHCU,PHCU,"82010101","9.105","27.2224","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Ariath,SS050301,Kajik PHCU,PHCU,"82010102","9.16686","27.1368","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Ariath,SS050301,Maper Ngok PHCU,PHCU,"82010103","9.20143","27.1219","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Ariath,SS050301,Lueth Ngor PHCU,PHCU,"82010104","9.20545","27.16119","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Ariath,SS050301,Lueth Lual PHCU,PHCU,"82010105","9.192636","27.103961","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Ariath,SS050301,Malek Thiep PHCU,PHCU,"82010106","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual Centre,SS050302,Ajak Wol PHCU,PHCU,"82010201","9.19451","27.06147","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual Centre,SS050302,Majak Kar PHCC,PHCC,"82010202","9.223714","27.021672","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual Centre,SS050302,Marol Deng Geng PHCU,PHCU,"82010203","9.24667","27.0631","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual Centre,SS050302,Matuic PHCU,PHCU,"82010204","9.170147","27.0461","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual Centre,SS050302,Pamat PHCU,PHCU,"82010205","9.214167","27.0007","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual Centre,SS050302,Warkot PHCU,PHCU,"82010206","9.2662","26.997322","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual Centre,SS050302,Kang Kuot PHCU,PHCU,"82010207","9.171928","26.996031","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual Centre,SS050302,Mareng Akok PHCU,PHCU,"82010208","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Abyei Chok PHCU,PHCU,"82010301","9.13579","27.25814","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Jaac PHCU,PHCU,"82010302","9.47461","27.1361","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Makuac Akech PHCU,PHCU,"82010303","9.14392","27.3009","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Malual Deng Aruom PHCU,PHCU,"82010304","9.21159","27.11443","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Mayen Ulem PHCC,PHCC,"82010305","9.03714","27.2854","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Rumading PHCU,PHCU,"82010306","9.22467","27.29432","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Warapei PHCC,PHCC,"82010307","9.24262","27.08467","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Wargeng PHCU,PHCU,"82010308","9.022247","27.365244","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Mabior Anguei PHCU,PHCU,"82010309","9.29211","27.22624","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Wathok PHCU,PHCU,"82010310","9.03083","27.2298","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual East,SS050303,Makuach Deng Ayom PHCU,PHCU,"82010311","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual North,SS050304,Gok Machar PHCC,PHCC,"82010401","9.12562","26.51585","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual North,SS050304,Gor Ayen PHCU,PHCU,"82010402","9.143978","26.934794","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual North,SS050304,Malek Mir PHCU,PHCU,"82010403","9.627575","26.815283","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual North,SS050304,Mayom Adhal PHCU,PHCU,"82010404","9.11563","26.57282","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual North,SS050304,Roingut PHCU,PHCU,"82010405","9.1201","26.55245","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual North,SS050304,Peth PHCU,PHCU,"82010406","9.16283","26.90516","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual North,SS050304,Majak Bol PHCU,PHCU,"82010407","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual North,SS050304,Malual Loch PHCU,PHCU,"82010408","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual West,SS050305,Akuak Malual PHCU,PHCU,"82010501","9.11317","26.62691","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual West,SS050305,Jurbeech PHCU,PHCU,"82010502","9.091864","26.552425","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual West,SS050305,Majak Bai PHCC,PHCC,"82010503","9.118758","26.79562","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual West,SS050305,Manyiel Akok PHCU,PHCU,"82010504","9.08465","26.51386","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual West,SS050305,Mony PHCU,PHCU,"82010505","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual West,SS050305,Warchuei PHCU,PHCU,"82010506","9.10336","26.44253","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual West,SS050305,Mabior Nyang PHCU,PHCU,"82010507","9.133572","26.690283","1"
Northern Bahr El Ghazal,SS05,Aweil North,SS0503,Malual West,SS050305,Gueleeng PHCU,PHCU,"82010508","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Baach PHCU,PHCU,"82020101","9.335083","27.942222","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Bakou PHCU,PHCU,"82020102","9.43741","27.71681","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Cuomator PHCU,PHCU,"82020103","8.99728","27.54148","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Goldhim PHCC,PHCC,"82020104","9.23205","27.66689","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Mobil PHCU,PHCU,"82020105","9.00261","27.57996","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Majok-Akeen PHCU,PHCU,"82020106","9.43307","27.47643","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Malek Bol PHCU,PHCU,"82020107","9.332583","27.52845","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Malualkon Hospital,Hospital,"82020108","9.01359","27.624809","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Mayen Adhot PHCU,PHCU,"82020109","8.87785","27.61041","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Omdurman PHCC,PHCC,"82020110","9.23435","27.51199","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Rum Aker PHCU,PHCU,"82020111","9.15","27.59","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Angot PHCU,PHCU,"82020112","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Baach,SS050201,Warawar PHCU,PHCU,"82020113","9.01681","27.62678","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Madhol,SS050202,Ameth Akok PHCU,PHCU,"82020201","9.12864","27.76917","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Madhol,SS050202,Mabok Tong PHCU,PHCU,"82020202","9.47968","27.771067","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Madhol,SS050202,Madhol PHCU,PHCU,"82020203","9.03872","27.70298","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Madhol,SS050202,Pagai PHCU,PHCU,"82020204","8.95552","27.66261","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Madhol,SS050202,Malith Alekyai PHCU,PHCU,"82020205","9.44402","27.7105","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Madhol,SS050202,Majok Yith Thiou PHCU,PHCU,"82020206","9.514741","27.246706","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Madhol,SS050202,Malou Mou PHCU,PHCU,"82020207","9.2423","27.74324","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Madhol,SS050202,Rumrol PHCU,PHCU,"82020208","9.21693","27.7062","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Adoor PHCU,PHCU,"82020301","9.44656","27.74986","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Amethgolduang PHCU,PHCU,"82020302","9.08558","27.89715","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Atuet PHCU,PHCU,"82020303","8.99391","27.75625","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Lieth PHCC,PHCC,"82020304","9.24728","27.78361","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Mathiang Nientok PHCU,PHCU,"82020305","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Dhok PHCU,PHCU,"82020306","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Malual Baai PHCC,PHCC,"82020307","9.05925","27.75988","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Peth PHCU,PHCU,"82020308","8.96447","27.79725","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Malual-bai,SS050203,Rumwel PHCU,PHCU,"82020309","9.0735","27.85088","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangar-tong I,SS050204,Mangar Tong PHCU,PHCU,"82020401","9.07419","27.54858","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangar-tong I,SS050204,Rumwet Kor PHCU,PHCU,"82020402","9.2814","27.58534","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangar-tong I,SS050204,Marol Ajuong PHCU,PHCU,"82020403","9.25966","27.46497","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangar-tong I,SS050204,Macharluong PHCU,PHCU,"82020404","0","0","1"
